"from","to"
"cel04150","CELE_F52E1.10"
"cel04150","CELE_F53A2.6"
"cel04150","CELE_F54C8.5"
"cel04150","CELE_F55H2.2"
"cel04150","CELE_H37A05.1"
"cel04150","CELE_H42K12.1"
"cel04150","CELE_K10B4.6"
"cel04150","CELE_PAR2.3"
"cel04150","CELE_R02E12.2"
"cel04150","CELE_R03D7.5"
"cel04150","CELE_R04A9.4"
"cel04150","CELE_R04A9.7"
"cel04150","CELE_R10H10.7"
"cel04150","CELE_R148.2"
"cel04150","CELE_T01C8.1"
"cel04150","CELE_T01H8.1"
"cel04150","CELE_T04C4.1"
"cel04150","CELE_T07A9.6"
"cel04150","CELE_T08A11.1"
"cel04150","CELE_T14F9.1"
"cel04150","CELE_T23D8.1"
"cel04150","CELE_T24F1.1"
"cel04150","CELE_T28F12.3"
"cel04150","CELE_W08D2.1"
"cel04150","CELE_W10G6.2"
"cel04150","CELE_Y110A7A.10"
"cel04150","CELE_Y110A7A.12"
"cel04150","CELE_Y18D10A.5"
"cel04150","CELE_Y24F12A.2"
"cel04150","CELE_Y32H12A.8"
"cel04150","CELE_Y34D9B.1"
"cel04150","CELE_Y38F2AL.3"
"cel04150","CELE_Y43F4B.4"
"cel04150","CELE_Y47D3A.16"
"cel04150","CELE_Y49A3A.2"
"cel04150","CELE_Y51H4A.3"
"cel04150","CELE_Y52D3.1"
"cel04150","CELE_Y53C12A.4"
"cel04150","CELE_Y54E10BL.6"
"cel04150","CELE_Y55D5A.5"
"cel04150","CELE_Y57A10A.20"
"cel04150","CELE_Y57A10A.30"
"cel04150","CELE_Y59A8B.14"
"cel04150","CELE_Y60A3A.1"
"cel04150","CELE_Y71A12B.1"
"cel04150","CELE_Y71F9B.5"
"cel04150","CELE_Y73B6A.5"
"cel04150","CELE_Y77E11A.13"
"cel04150","CELE_Y97E10AR.7"
"cel04150","CELE_ZK792.6"
"cel04150","CELE_ZK970.4"
"cel04212","CELE_B0218.3"
"cel04212","CELE_B0261.2"
"cel04212","CELE_B0334.8"
"cel04212","CELE_B0478.1"
"cel04212","CELE_C02D5.3"
"cel04212","CELE_C02D5.4"
"cel04212","CELE_C08A9.1"
"cel04212","CELE_C12D8.10"
"cel04212","CELE_C12D8.5"
"cel04212","CELE_C29E4.7"
"cel04212","CELE_C30H6.6"
"cel04212","CELE_C32D5.9"
"cel04212","CELE_C37H5.8"
"cel04212","CELE_C46A5.9"
"cel04212","CELE_C46G7.1"
"cel04212","CELE_C54D1.3"
"cel04212","CELE_F08G12.4"
"cel04212","CELE_F10D11.1"
"cel04212","CELE_F10D2.9"
"cel04212","CELE_F11A1.3"
"cel04212","CELE_F11G11.1"
"cel04212","CELE_F11G11.2"
"cel04212","CELE_F11G11.3"
"cel04212","CELE_F13A7.10"
"cel04212","CELE_F15D3.7"
"cel04212","CELE_F28H6.1"
"cel04212","CELE_F35C8.3"
"cel04212","CELE_F35E8.8"
"cel04212","CELE_F37B1.1"
"cel04212","CELE_F37B12.2"
"cel04212","CELE_F38A6.1"
"cel04212","CELE_F38A6.3"
"cel04212","CELE_F38E11.2"
"cel04212","CELE_F41E6.4"
"cel04212","CELE_F42G8.3"
"cel04212","CELE_F42G8.4"
"cel04212","CELE_F43D9.4"
"cel04212","CELE_F46F11.4"
"cel04212","CELE_F49C12.12"
"cel04212","CELE_F52D10.3"
"cel04212","CELE_F59E12.10"
"cel04212","CELE_H10E21.3"
"cel04212","CELE_K04A8.5"
"cel04212","CELE_K08E7.2"
"cel04212","CELE_K08F4.11"
"cel04212","CELE_K08F4.6"
"cel04212","CELE_K08F4.7"
"cel04212","CELE_K11G9.6"
"cel04212","CELE_M117.2"
"cel04212","CELE_R03D7.6"
"cel04212","CELE_R03G5.2"
"cel04212","CELE_R04A9.7"
"cel04212","CELE_R05F9.5"
"cel04212","CELE_R07B1.4"
"cel04212","CELE_R07G3.2"
"cel04212","CELE_R11A8.4"
"cel04212","CELE_R13H8.1"
"cel04212","CELE_T04C10.4"
"cel04212","CELE_T07A9.3"
"cel04212","CELE_T07A9.6"
"cel04212","CELE_T13C5.1"
"cel04212","CELE_T19E7.2"
"cel04212","CELE_T27E4.2"
"cel04212","CELE_T27E4.3"
"cel04212","CELE_T27E4.8"
"cel04212","CELE_T27E4.9"
"cel04212","CELE_VZK822L.1"
"cel04212","CELE_W06D12.3"
"cel04212","CELE_W10C8.4"
"cel04212","CELE_Y22D7AL.5"
"cel04212","CELE_Y47D3A.16"
"cel04212","CELE_Y48E1B.1"
"cel04212","CELE_Y48E1B.10"
"cel04212","CELE_Y53C10A.12"
"cel04212","CELE_Y53F4B.31"
"cel04212","CELE_Y53F4B.33"
"cel04212","CELE_Y54G11A.13"
"cel04212","CELE_Y54G11A.5"
"cel04212","CELE_Y54G11A.6"
"cel04212","CELE_Y55D5A.5"
"cel04212","CELE_Y60A3A.1"
"cel04212","CELE_Y71F9AL.18"
"cel04212","CELE_Y71H10A.2"
"cel04212","CELE_ZC416.4"
"cel04212","CELE_ZK1127.9"
"cel04212","CELE_ZK1193.5"
"cel04212","CELE_ZK1251.2"
"cel04212","CELE_ZK265.1"
"cel04212","CELE_ZK970.2"
"cel04213","CELE_B0261.2"
"cel04213","CELE_B0334.8"
"cel04213","CELE_C08A9.1"
"cel04213","CELE_C08B11.2"
"cel04213","CELE_C10C5.6"
"cel04213","CELE_C12C8.1"
"cel04213","CELE_C12D8.10"
"cel04213","CELE_C15F1.7"
"cel04213","CELE_C53A5.3"
"cel04213","CELE_C54D1.3"
"cel04213","CELE_F10D11.1"
"cel04213","CELE_F11F1.1"
"cel04213","CELE_F17C8.1"
"cel04213","CELE_F26D10.3"
"cel04213","CELE_F28H6.1"
"cel04213","CELE_F38A6.1"
"cel04213","CELE_F38E11.2"
"cel04213","CELE_F43D9.4"
"cel04213","CELE_F44E5.4"
"cel04213","CELE_F44E5.5"
"cel04213","CELE_F55F3.1"
"cel04213","CELE_F55H2.1"
"cel04213","CELE_PAR2.3"
"cel04213","CELE_R04A9.7"
"cel04213","CELE_R06C1.1"
"cel04213","CELE_R11A8.4"
"cel04213","CELE_R13H8.1"
"cel04213","CELE_R53.7"
"cel04213","CELE_T01C8.1"
"cel04213","CELE_T27E4.2"
"cel04213","CELE_T27E4.3"
"cel04213","CELE_T27E4.8"
"cel04213","CELE_T27E4.9"
"cel04213","CELE_Y110A7A.10"
"cel04213","CELE_Y111B2A.8"
"cel04213","CELE_Y47D3A.15"
"cel04213","CELE_Y47D3A.16"
"cel04213","CELE_Y54G11A.13"
"cel04213","CELE_Y54G11A.5"
"cel04213","CELE_Y54G11A.6"
"cel04213","CELE_Y55D5A.5"
"cel04213","CELE_Y71G12B.12"
"cel04213","CELE_ZK1251.2"
"cel04213","CELE_ZK430.3"
"cel04213","CELE_ZK792.6"
"cel04213","CELE_ZK909.2"
"cel04215","CELE_B0478.1"
"cel04215","CELE_C35D10.9"
"cel04215","CELE_C48D1.2"
"cel04215","CELE_C50B8.2"
"cel04215","CELE_E04A4.7"
"cel04215","CELE_F23B12.9"
"cel04215","CELE_T07A9.3"
"cel04215","CELE_T07C4.8"
"cel04215","CELE_T19E7.3"
"cel04215","CELE_T27F2.3"
"cel04215","CELE_ZC116.2"
"cel04215","CELE_ZC416.4"
"cel04310","CELE_B0205.7"
"cel04310","CELE_B0336.1"
"cel04310","CELE_B0348.4"
"cel04310","CELE_B0410.2"
"cel04310","CELE_B0478.1"
"cel04310","CELE_C02F4.2"
"cel04310","CELE_C03C10.1"
"cel04310","CELE_C06A8.4"
"cel04310","CELE_C09G12.8"
"cel04310","CELE_C16B8.1"
"cel04310","CELE_C18E3.8"
"cel04310","CELE_C27A2.6"
"cel04310","CELE_C27H6.2"
"cel04310","CELE_C34F11.9"
"cel04310","CELE_C35C5.4"
"cel04310","CELE_C37A5.9"
"cel04310","CELE_C42D4.6"
"cel04310","CELE_C44H4.6"
"cel04310","CELE_C52D10.6"
"cel04310","CELE_C52D10.7"
"cel04310","CELE_C52D10.8"
"cel04310","CELE_C52D10.9"
"cel04310","CELE_C54D1.6"
"cel04310","CELE_D2045.6"
"cel04310","CELE_E01H11.1"
"cel04310","CELE_F15B9.7"
"cel04310","CELE_F25E2.5"
"cel04310","CELE_F27E11.3"
"cel04310","CELE_F35B3.7"
"cel04310","CELE_F35H12.3"
"cel04310","CELE_F38E1.7"
"cel04310","CELE_F44G3.6"
"cel04310","CELE_F46A9.4"
"cel04310","CELE_F46A9.5"
"cel04310","CELE_F47H4.10"
"cel04310","CELE_F49E10.5"
"cel04310","CELE_F52F12.3"
"cel04310","CELE_F54D10.1"
"cel04310","CELE_F55C10.1"
"cel04310","CELE_F56B3.12"
"cel04310","CELE_F56E10.2"
"cel04310","CELE_K03D3.10"
"cel04310","CELE_K05C4.6"
"cel04310","CELE_K08E7.7"
"cel04310","CELE_K08H2.1"
"cel04310","CELE_K10B2.1"
"cel04310","CELE_K10B4.6"
"cel04310","CELE_K11E8.1"
"cel04310","CELE_R03D7.5"
"cel04310","CELE_R10E11.1"
"cel04310","CELE_R11A8.4"
"cel04310","CELE_R12B2.1"
"cel04310","CELE_R12H7.3"
"cel04310","CELE_R12H7.5"
"cel04310","CELE_T01G9.6"
"cel04310","CELE_T07A9.3"
"cel04310","CELE_T07H6.2"
"cel04310","CELE_T23D8.1"
"cel04310","CELE_W02D3.9"
"cel04310","CELE_W06F12.1"
"cel04310","CELE_W08D2.1"
"cel04310","CELE_W10C8.2"
"cel04310","CELE_Y105C5A.24"
"cel04310","CELE_Y105C5B.13"
"cel04310","CELE_Y105C5B.21"
"cel04310","CELE_Y18D10A.5"
"cel04310","CELE_Y34D9B.1"
"cel04310","CELE_Y37E11AR.2"
"cel04310","CELE_Y37H2C.2"
"cel04310","CELE_Y38F1A.5"
"cel04310","CELE_Y47D7A.1"
"cel04310","CELE_Y47D7A.8"
"cel04310","CELE_Y51H4A.3"
"cel04310","CELE_Y60A3A.18"
"cel04310","CELE_Y71F9B.5"
"cel04310","CELE_Y73B6BL.21"
"cel04310","CELE_ZC416.4"
"cel04310","CELE_ZK287.5"
"cel04310","CELE_ZK381.5"
"cel04310","CELE_ZK524.1"
"cel04310","CELE_ZK909.2"
"cel04330","CELE_C08B11.2"
"cel04330","CELE_C18E3.8"
"cel04330","CELE_C27A2.6"
"cel04330","CELE_C34F11.9"
"cel04330","CELE_C53A5.3"
"cel04330","CELE_F35H12.3"
"cel04330","CELE_F49E10.5"
"cel04330","CELE_F55F8.4"
"cel04330","CELE_K04F10.1"
"cel04330","CELE_K08B4.1"
"cel04330","CELE_R06C1.1"
"cel04330","CELE_R107.8"
"cel04330","CELE_R10E11.1"
"cel04330","CELE_T03D8.1"
"cel04330","CELE_T27F2.1"
"cel04330","CELE_T28D6.9"
"cel04330","CELE_VF36H2L.1"
"cel04330","CELE_W02D3.9"
"cel04330","CELE_Y47G6A.6"
"cel04330","CELE_ZC434.6"
"cel04330","CELE_ZK154.7"
"cel04330","CELE_ZK524.1"
"cel04350","CELE_C05D2.1"
"cel04350","CELE_C06A8.4"
"cel04350","CELE_C08B11.2"
"cel04350","CELE_C09B8.4"
"cel04350","CELE_C10H11.9"
"cel04350","CELE_C32D5.2"
"cel04350","CELE_C32F10.2"
"cel04350","CELE_C42D4.6"
"cel04350","CELE_C52D10.6"
"cel04350","CELE_C52D10.7"
"cel04350","CELE_C52D10.8"
"cel04350","CELE_C52D10.9"
"cel04350","CELE_C53A5.3"
"cel04350","CELE_D2045.6"
"cel04350","CELE_F02E9.4"
"cel04350","CELE_F25E2.5"
"cel04350","CELE_F35B12.10"
"cel04350","CELE_F38H4.9"
"cel04350","CELE_F43C1.2"
"cel04350","CELE_F44G3.6"
"cel04350","CELE_F46A9.4"
"cel04350","CELE_F46A9.5"
"cel04350","CELE_F47H4.10"
"cel04350","CELE_F48E8.5"
"cel04350","CELE_F54D10.1"
"cel04350","CELE_F56B3.12"
"cel04350","CELE_K08E7.7"
"cel04350","CELE_K08H2.1"
"cel04350","CELE_R04A9.7"
"cel04350","CELE_R06C1.1"
"cel04350","CELE_R10E11.1"
"cel04350","CELE_R12B2.1"
"cel04350","CELE_R12H7.3"
"cel04350","CELE_R12H7.5"
"cel04350","CELE_R13F6.9"
"cel04350","CELE_T10B11.5"
"cel04350","CELE_T10B11.6"
"cel04350","CELE_T23G7.1"
"cel04350","CELE_T24H10.4"
"cel04350","CELE_T25F10.2"
"cel04350","CELE_Y102A5C.18"
"cel04350","CELE_Y105C5B.13"
"cel04350","CELE_Y37H2C.2"
"cel04350","CELE_Y47D3A.16"
"cel04350","CELE_Y47D7A.1"
"cel04350","CELE_Y47D7A.8"
"cel04350","CELE_Y51H4A.3"
"cel04350","CELE_Y60A3A.18"
"cel04350","CELE_Y71G12B.16"
"cel04350","CELE_ZK287.5"
"cel04350","CELE_ZK370.2"
"cel04361","CELE_B0218.1"
"cel04361","CELE_B0218.2"
"cel04361","CELE_B0218.3"
"cel04361","CELE_B0261.2"
"cel04361","CELE_B0334.8"
"cel04361","CELE_B0348.4"
"cel04361","CELE_B0478.1"
"cel04361","CELE_B0545.1"
"cel04361","CELE_C01B7.6"
"cel04361","CELE_C05B10.1"
"cel04361","CELE_C05D2.3"
"cel04361","CELE_C05D2.4"
"cel04361","CELE_C05G5.6"
"cel04361","CELE_C07G1.1"
"cel04361","CELE_C09B7.1"
"cel04361","CELE_C09E10.2"
"cel04361","CELE_C09G12.8"
"cel04361","CELE_C12C8.3"
"cel04361","CELE_C18E3.8"
"cel04361","CELE_C26C6.2"
"cel04361","CELE_C35C5.4"
"cel04361","CELE_C35D10.9"
"cel04361","CELE_C44C8.6"
"cel04361","CELE_C48A7.1"
"cel04361","CELE_C48D1.2"
"cel04361","CELE_D1005.3"
"cel04361","CELE_DY3.7"
"cel04361","CELE_E02C12.5"
"cel04361","CELE_EEED8.6"
"cel04361","CELE_F07B7.12"
"cel04361","CELE_F08B1.1"
"cel04361","CELE_F10E9.6"
"cel04361","CELE_F13E6.6"
"cel04361","CELE_F17C8.1"
"cel04361","CELE_F18G5.3"
"cel04361","CELE_F22A3.1"
"cel04361","CELE_F29G9.4"
"cel04361","CELE_F33E2.2"
"cel04361","CELE_F35H12.3"
"cel04361","CELE_F38A6.3"
"cel04361","CELE_F38E1.5"
"cel04361","CELE_F40E10.4"
"cel04361","CELE_F41C6.1"
"cel04361","CELE_F42A9.1"
"cel04361","CELE_F42G10.2"
"cel04361","CELE_F42G8.3"
"cel04361","CELE_F42G8.4"
"cel04361","CELE_F46H6.2"
"cel04361","CELE_F48F7.1"
"cel04361","CELE_F54G8.2"
"cel04361","CELE_F57C7.3"
"cel04361","CELE_K03D3.10"
"cel04361","CELE_K06A1.6"
"cel04361","CELE_K08A8.1"
"cel04361","CELE_K11D12.10"
"cel04361","CELE_K11D9.1"
"cel04361","CELE_M01D7.7"
"cel04361","CELE_M03A1.1"
"cel04361","CELE_M04C7.1"
"cel04361","CELE_PAR2.3"
"cel04361","CELE_R04A9.7"
"cel04361","CELE_R06A10.2"
"cel04361","CELE_R09A1.1"
"cel04361","CELE_R107.8"
"cel04361","CELE_R10H10.5"
"cel04361","CELE_R13H8.1"
"cel04361","CELE_T01C8.1"
"cel04361","CELE_T07A9.3"
"cel04361","CELE_T07A9.6"
"cel04361","CELE_T07D3.7"
"cel04361","CELE_T14E8.1"
"cel04361","CELE_T19C4.6"
"cel04361","CELE_VZC374L.1"
"cel04361","CELE_W03C9.4"
"cel04361","CELE_Y41C4A.2"
"cel04361","CELE_Y47D3A.16"
"cel04361","CELE_Y50D4C.1"
"cel04361","CELE_Y51H4A.3"
"cel04361","CELE_Y55D5A.5"
"cel04361","CELE_Y55D9A.1"
"cel04361","CELE_Y56A3A.12"
"cel04361","CELE_ZC416.4"
"cel04361","CELE_ZC449.3"
"cel04361","CELE_ZK1290.2"
"cel04361","CELE_ZK377.2"
"cel04361","CELE_ZK470.5"
"cel04361","CELE_ZK524.1"
"cel04361","CELE_ZK909.2"
"cel04382","CELE_C13G3.3"
"cel04382","CELE_C23H3.4"
"cel04382","CELE_C25A1.9"
"cel04382","CELE_C33C12.3"
"cel04382","CELE_C33C12.8"
"cel04382","CELE_D1009.1"
"cel04382","CELE_F01G12.5"
"cel04382","CELE_F11A6.1"
"cel04382","CELE_F11E6.1"
"cel04382","CELE_F20B4.6"
"cel04382","CELE_F26E4.1"
"cel04382","CELE_F28D1.9"
"cel04382","CELE_F38H4.9"
"cel04382","CELE_F43B10.1"
"cel04382","CELE_F43H9.2"
"cel04382","CELE_F47B10.2"
"cel04382","CELE_F48E8.5"
"cel04382","CELE_F59G1.1"
"cel04382","CELE_K08C7.3"
"cel04382","CELE_R08F11.1"
"cel04382","CELE_T06C12.10"
"cel04382","CELE_T22G5.5"
"cel04382","CELE_W08G11.4"
"cel04382","CELE_Y105E8A.10"
"cel04382","CELE_Y37E11AM.3"
"cel04382","CELE_Y4C6B.6"
"cel04392","CELE_C09B8.7"
"cel04392","CELE_C24A8.4"
"cel04392","CELE_C51F7.1"
"cel04392","CELE_F09A5.4"
"cel04392","CELE_F13E6.4"
"cel04392","CELE_F14H12.4"
"cel04392","CELE_F28B12.2"
"cel04392","CELE_F38H4.10"
"cel04392","CELE_F42A10.2"
"cel04392","CELE_R10F2.1"
"cel04392","CELE_T10H10.3"
"cel04392","CELE_T20F10.1"
"cel04392","CELE_Y38F1A.10"
"cel04512","CELE_C54D1.5"
"cel04512","CELE_F01G12.5"
"cel04512","CELE_F41G3.12"
"cel04512","CELE_K08C7.3"
"cel04512","CELE_T21B6.1"
"cel04512","CELE_T22A3.8"
"cel04512","CELE_W03F8.5"
"cel04512","CELE_ZK1058.2"
"cel04517","CELE_B0218.3"
"cel04517","CELE_B0272.1"
"cel04517","CELE_B0273.4"
"cel04517","CELE_B0334.8"
"cel04517","CELE_B0336.1"
"cel04517","CELE_B0350.2"
"cel04517","CELE_B0478.1"
"cel04517","CELE_C07G1.4"
"cel04517","CELE_C09B8.7"
"cel04517","CELE_C09D8.1"
"cel04517","CELE_C09G12.8"
"cel04517","CELE_C12D8.10"
"cel04517","CELE_C14F5.5"
"cel04517","CELE_C18F3.2"
"cel04517","CELE_C26G2.1"
"cel04517","CELE_C27B7.8"
"cel04517","CELE_C28H8.6"
"cel04517","CELE_C30F8.4"
"cel04517","CELE_C35B8.2"
"cel04517","CELE_C35C5.4"
"cel04517","CELE_C35D10.16"
"cel04517","CELE_C36E6.3"
"cel04517","CELE_C36E6.5"
"cel04517","CELE_C36E8.5"
"cel04517","CELE_C40C9.5"
"cel04517","CELE_C42D8.8"
"cel04517","CELE_C44B11.3"
"cel04517","CELE_C44H4.6"
"cel04517","CELE_C45B11.1"
"cel04517","CELE_C46H11.3"
"cel04517","CELE_C46H3.2"
"cel04517","CELE_C47B2.3"
"cel04517","CELE_C48E7.5"
"cel04517","CELE_C50F2.8"
"cel04517","CELE_C52A11.4"
"cel04517","CELE_C54C6.2"
"cel04517","CELE_C54D1.6"
"cel04517","CELE_C56G7.1"
"cel04517","CELE_E01H11.1"
"cel04517","CELE_F09E5.1"
"cel04517","CELE_F11C3.2"
"cel04517","CELE_F12F6.5"
"cel04517","CELE_F16D3.1"
"cel04517","CELE_F17E5.1"
"cel04517","CELE_F20G4.3"
"cel04517","CELE_F26E4.8"
"cel04517","CELE_F28F5.3"
"cel04517","CELE_F28H6.1"
"cel04517","CELE_F32H2.9"
"cel04517","CELE_F40E10.4"
"cel04517","CELE_F40F4.5"
"cel04517","CELE_F41C6.1"
"cel04517","CELE_F42G8.3"
"cel04517","CELE_F42G8.4"
"cel04517","CELE_F43C1.2"
"cel04517","CELE_F44F4.11"
"cel04517","CELE_F52B10.1"
"cel04517","CELE_F54E7.3"
"cel04517","CELE_F59F5.6"
"cel04517","CELE_F59G1.5"
"cel04517","CELE_H42K12.1"
"cel04517","CELE_K01G5.7"
"cel04517","CELE_K02E10.8"
"cel04517","CELE_K03D3.10"
"cel04517","CELE_K04B12.1"
"cel04517","CELE_K04C1.4"
"cel04517","CELE_K05C4.6"
"cel04517","CELE_K07C5.1"
"cel04517","CELE_K08E3.10"
"cel04517","CELE_K10B3.10"
"cel04517","CELE_K11C4.3"
"cel04517","CELE_M01B12.3"
"cel04517","CELE_M03F4.2"
"cel04517","CELE_M04F3.5"
"cel04517","CELE_M18.2"
"cel04517","CELE_M79.1"
"cel04517","CELE_R03D7.5"
"cel04517","CELE_R07G3.1"
"cel04517","CELE_R31.1"
"cel04517","CELE_T01E8.3"
"cel04517","CELE_T04C12.4"
"cel04517","CELE_T04C12.5"
"cel04517","CELE_T04C12.6"
"cel04517","CELE_T04H1.9"
"cel04517","CELE_T07A9.3"
"cel04517","CELE_T12D8.6"
"cel04517","CELE_T14G10.2"
"cel04517","CELE_T25C8.2"
"cel04517","CELE_T26A5.9"
"cel04517","CELE_T26E3.3"
"cel04517","CELE_T28D6.2"
"cel04517","CELE_W03F11.6"
"cel04517","CELE_W04D2.1"
"cel04517","CELE_Y10G11A.2"
"cel04517","CELE_Y10G11A.3"
"cel04517","CELE_Y110A7A.10"
"cel04517","CELE_Y116A8C.12"
"cel04517","CELE_Y18D10A.5"
"cel04517","CELE_Y32F6B.3"
"cel04517","CELE_Y37D8A.1"
"cel04517","CELE_Y38F1A.10"
"cel04517","CELE_Y48G1C.2"
"cel04517","CELE_Y51H4A.3"
"cel04517","CELE_Y54E10BL.6"
"cel04517","CELE_Y54G2A.25"
"cel04517","CELE_Y55F3AL.1"
"cel04517","CELE_Y6D11A.2"
"cel04517","CELE_Y71F9AL.16"
"cel04517","CELE_Y71F9B.6"
"cel04517","CELE_Y79H2A.6"
"cel04517","CELE_Y92H12A.1"
"cel04517","CELE_ZC373.4"
"cel04517","CELE_ZC416.4"
"cel04517","CELE_ZC477.9"
"cel04517","CELE_ZK1058.2"
"cel04517","CELE_ZK1321.2"
"cel04517","CELE_ZK154.3"
"cel04517","CELE_ZK377.2"
"cel04517","CELE_ZK470.5"
"cel04517","CELE_ZK899.4"
"cel04518","CELE_B0261.2"
"cel04518","CELE_B0334.8"
"cel04518","CELE_B0336.1"
"cel04518","CELE_C09G12.8"
"cel04518","CELE_C12D8.10"
"cel04518","CELE_C23F12.1"
"cel04518","CELE_C28H8.6"
"cel04518","CELE_C29F9.7"
"cel04518","CELE_C30F8.4"
"cel04518","CELE_C35C5.4"
"cel04518","CELE_C44H4.6"
"cel04518","CELE_C47E8.7"
"cel04518","CELE_C54D1.5"
"cel04518","CELE_C54D1.6"
"cel04518","CELE_F01G12.5"
"cel04518","CELE_F07C6.1"
"cel04518","CELE_F14D12.2"
"cel04518","CELE_F28H6.1"
"cel04518","CELE_F59F3.1"
"cel04518","CELE_K03D3.10"
"cel04518","CELE_K05C4.6"
"cel04518","CELE_K08C7.3"
"cel04518","CELE_M03F4.2"
"cel04518","CELE_R03D7.5"
"cel04518","CELE_R07G3.1"
"cel04518","CELE_T04C12.4"
"cel04518","CELE_T04C12.5"
"cel04518","CELE_T04C12.6"
"cel04518","CELE_T14E8.1"
"cel04518","CELE_T17A3.1"
"cel04518","CELE_T21D12.4"
"cel04518","CELE_T22A3.8"
"cel04518","CELE_T25C8.2"
"cel04518","CELE_W03F8.5"
"cel04518","CELE_W04D2.1"
"cel04518","CELE_Y110A7A.10"
"cel04518","CELE_Y18D10A.5"
"cel04518","CELE_Y32F6B.3"
"cel04518","CELE_Y38F1A.5"
"cel04518","CELE_Y66H1B.2"
"cel04518","CELE_Y71G12B.11"
"cel04518","CELE_Y92H12A.1"
"cel04518","CELE_ZC477.9"
"cel04518","CELE_ZK1058.2"
"cel04518","CELE_ZK1067.1"
"cel04518","CELE_ZK470.5"
"cel04519","CELE_AC7.2"
"cel04519","CELE_B0218.3"
"cel04519","CELE_B0336.1"
"cel04519","CELE_B0410.2"
"cel04519","CELE_B0416.1"
"cel04519","CELE_B0478.1"
"cel04519","CELE_C01B7.4"
"cel04519","CELE_C03C10.1"
"cel04519","CELE_C04A2.3"
"cel04519","CELE_C05A2.1"
"cel04519","CELE_C06A1.3"
"cel04519","CELE_C09G12.8"
"cel04519","CELE_C09H5.7"
"cel04519","CELE_C10H11.9"
"cel04519","CELE_C16B8.1"
"cel04519","CELE_C18E3.8"
"cel04519","CELE_C23G10.1"
"cel04519","CELE_C24A8.4"
"cel04519","CELE_C24H11.1"
"cel04519","CELE_C24H11.2"
"cel04519","CELE_C27A2.6"
"cel04519","CELE_C30F8.4"
"cel04519","CELE_C34D4.2"
"cel04519","CELE_C34F11.9"
"cel04519","CELE_C35B8.2"
"cel04519","CELE_C35C5.4"
"cel04519","CELE_C35D10.16"
"cel04519","CELE_C37A5.9"
"cel04519","CELE_C44C11.1"
"cel04519","CELE_C44H4.6"
"cel04519","CELE_C46H11.3"
"cel04519","CELE_C47A4.3"
"cel04519","CELE_C52A11.4"
"cel04519","CELE_C54D1.6"
"cel04519","CELE_DY3.7"
"cel04519","CELE_F07B10.5"
"cel04519","CELE_F11H8.2"
"cel04519","CELE_F13E6.4"
"cel04519","CELE_F14H12.4"
"cel04519","CELE_F15B9.7"
"cel04519","CELE_F17C8.4"
"cel04519","CELE_F22D6.9"
"cel04519","CELE_F23B12.1"
"cel04519","CELE_F25B3.4"
"cel04519","CELE_F25F2.2"
"cel04519","CELE_F26B1.5"
"cel04519","CELE_F26D10.11"
"cel04519","CELE_F27E11.3"
"cel04519","CELE_F28B12.2"
"cel04519","CELE_F28D1.10"
"cel04519","CELE_F29D10.4"
"cel04519","CELE_F29F11.6"
"cel04519","CELE_F30A10.1"
"cel04519","CELE_F35H12.3"
"cel04519","CELE_F38E1.7"
"cel04519","CELE_F38H4.10"
"cel04519","CELE_F42A10.2"
"cel04519","CELE_F42G8.3"
"cel04519","CELE_F42G8.4"
"cel04519","CELE_F42G8.8"
"cel04519","CELE_F43C1.2"
"cel04519","CELE_F49E11.7"
"cel04519","CELE_F52D10.3"
"cel04519","CELE_F52H3.6"
"cel04519","CELE_F56A11.1"
"cel04519","CELE_F56C9.1"
"cel04519","CELE_F56E10.2"
"cel04519","CELE_F58G1.3"
"cel04519","CELE_F59C12.3"
"cel04519","CELE_K03D3.10"
"cel04519","CELE_K05C4.6"
"cel04519","CELE_K07C5.1"
"cel04519","CELE_K10B4.6"
"cel04519","CELE_M01B12.3"
"cel04519","CELE_M03F4.2"
"cel04519","CELE_M117.2"
"cel04519","CELE_R03D7.5"
"cel04519","CELE_R07G3.1"
"cel04519","CELE_R08A2.2"
"cel04519","CELE_R08C7.8"
"cel04519","CELE_R10E11.1"
"cel04519","CELE_R10F2.1"
"cel04519","CELE_R13A5.11"
"cel04519","CELE_R13H4.4"
"cel04519","CELE_T02C12.1"
"cel04519","CELE_T03F1.5"
"cel04519","CELE_T04C12.4"
"cel04519","CELE_T04C12.5"
"cel04519","CELE_T04C12.6"
"cel04519","CELE_T07A9.3"
"cel04519","CELE_T10H10.1"
"cel04519","CELE_T10H10.3"
"cel04519","CELE_T13G4.3"
"cel04519","CELE_T14E8.1"
"cel04519","CELE_T16G12.7"
"cel04519","CELE_T20F10.1"
"cel04519","CELE_T21C12.1"
"cel04519","CELE_T23D8.1"
"cel04519","CELE_T25C8.2"
"cel04519","CELE_T28D6.9"
"cel04519","CELE_VF36H2L.1"
"cel04519","CELE_W03F11.6"
"cel04519","CELE_W04D2.1"
"cel04519","CELE_W08D2.1"
"cel04519","CELE_W09C3.6"
"cel04519","CELE_W10C8.2"
"cel04519","CELE_Y105C5B.21"
"cel04519","CELE_Y18D10A.5"
"cel04519","CELE_Y32F6B.3"
"cel04519","CELE_Y34D9B.1"
"cel04519","CELE_Y37D8A.1"
"cel04519","CELE_Y39A1C.1"
"cel04519","CELE_Y40H4A.2"
