"UniprotID.TF","Name.TF","total_targets","deg_targets","prop_deg","contrast","index"
"Q10574","lin-32",35,0,0,"RB2060_UN_vs_N2",0
"Q10666","pop-1",23,0,0,"RB2060_UN_vs_N2",0
"Q10924","fkh-6",21,0,0,"RB2060_UN_vs_N2",0
"Q10938","-",4,0,0,"RB2060_UN_vs_N2",0
"Q17768","spr-3",23,0,0,"RB2060_UN_vs_N2",0
"Q18273","ceh-43",1,0,0,"RB2060_UN_vs_N2",0
"Q18277","hlh-12",3,0,0,"RB2060_UN_vs_N2",0
"Q18419","-",8,0,0,"RB2060_UN_vs_N2",0
"Q18508","mel-28",7,0,0,"RB2060_UN_vs_N2",0
"Q18512","-",8,0,0,"RB2060_UN_vs_N2",0
"Q18533","mls-2",8,0,0,"RB2060_UN_vs_N2",0
"Q18590","hlh-15",8,0,0,"RB2060_UN_vs_N2",0
"Q18605","athp-1",20,0,0,"RB2060_UN_vs_N2",0
"Q18612","hnd-1",21,0,0,"RB2060_UN_vs_N2",0
"Q18919","spr-1",97,0,0,"RB2060_UN_vs_N2",0
"Q19306","-",1,0,0,"RB2060_UN_vs_N2",0
"Q19335","repo-1",26,0,0,"RB2060_UN_vs_N2",0
"Q19723","-",112,0,0,"RB2060_UN_vs_N2",0
"Q19787","bed-3",9,0,0,"RB2060_UN_vs_N2",0
"Q20561","hlh-13",19,0,0,"RB2060_UN_vs_N2",0
"Q20709","tra-4",5,0,0,"RB2060_UN_vs_N2",0
"Q21192","lim-6",36,0,0,"RB2060_UN_vs_N2",0
"Q21361","atf-2",1,0,0,"RB2060_UN_vs_N2",0
"Q21494","-",25,0,0,"RB2060_UN_vs_N2",0
"Q21578","pha-2",4,0,0,"RB2060_UN_vs_N2",0
"Q21836","alr-1",12,0,0,"RB2060_UN_vs_N2",0
"Q22173","attf-5",143,0,0,"RB2060_UN_vs_N2",0
"Q22289","tbx-9",3,0,0,"RB2060_UN_vs_N2",0
"Q22292","tbx-8",11,0,0,"RB2060_UN_vs_N2",0
"Q22696","-",6,0,0,"RB2060_UN_vs_N2",0
"Q22798","-",5,0,0,"RB2060_UN_vs_N2",0
"Q22829","pat-9",7,0,0,"RB2060_UN_vs_N2",0
"Q23272","atfs-1",11,0,0,"RB2060_UN_vs_N2",0
"Q27511","htz-1",3,0,0,"RB2060_UN_vs_N2",0
"Q69YW8","ceh-90",289,0,0,"RB2060_UN_vs_N2",0
"Q7YWZ7","-",10,0,0,"RB2060_UN_vs_N2",0
"Q8T3B9","sem-2",7,0,0,"RB2060_UN_vs_N2",0
"Q93352","ceh-36",43,0,0,"RB2060_UN_vs_N2",0
"Q93705","unc-3",16,0,0,"RB2060_UN_vs_N2",0
"Q93727","sptf-1",29,0,0,"RB2060_UN_vs_N2",0
"Q93779","gmeb-2",20,0,0,"RB2060_UN_vs_N2",0
"Q94126","ces-2",1,0,0,"RB2060_UN_vs_N2",0
"Q94165","ceh-34",86,0,0,"RB2060_UN_vs_N2",0
"Q95PX3","tbx-7",115,0,0,"RB2060_UN_vs_N2",0
"Q95QI7","daf-3",1,0,0,"RB2060_UN_vs_N2",0
"Q965P0","-",17,0,0,"RB2060_UN_vs_N2",0
"Q966L3","akir-1",11,0,0,"RB2060_UN_vs_N2",0
"Q966L8","che-1",8,0,0,"RB2060_UN_vs_N2",0
"Q9BIB8","imb-1",18,0,0,"RB2060_UN_vs_N2",0
"Q9BLC4","sdz-12",8,0,0,"RB2060_UN_vs_N2",0
"Q9NAG7","ztf-22",5,0,0,"RB2060_UN_vs_N2",0
"Q9NH52","mes-4",2,0,0,"RB2060_UN_vs_N2",0
"Q9U263","set-26",236,0,0,"RB2060_UN_vs_N2",0
"Q9U2V2","-",17,0,0,"RB2060_UN_vs_N2",0
"Q9XTB5","lem-2",20,0,0,"RB2060_UN_vs_N2",0
"Q9XUB3","rec-8",47,0,0,"RB2060_UN_vs_N2",0
"Q9XV35","madf-2",30,0,0,"RB2060_UN_vs_N2",0
"Q9XWL0","-",17,0,0,"RB2060_UN_vs_N2",0
