"UniprotID.TF","Name.TF","total_targets","deg_targets","prop_deg","contrast","index"
"O17514","mes-2",3419,1091,0.319099151798772,"RB2060_TR_vs_UN",348.13717461246
"P91868","snpc-4",4493,1433,0.318940574226575,"RB2060_TR_vs_UN",457.041842866682
"G5EE07","xbp-1",1619,516,0.318715256331069,"RB2060_TR_vs_UN",164.457072266831
"Q20818","capg-2",132,42,0.318181818181818,"RB2060_TR_vs_UN",13.3636363636364
"G5EBU4","zag-1",929,295,0.317545748116254,"RB2060_TR_vs_UN",93.6759956942949
"P52906","unc-30",574,182,0.317073170731707,"RB2060_TR_vs_UN",57.7073170731707
"G5EDE1","pag-3",101,32,0.316831683168317,"RB2060_TR_vs_UN",10.1386138613861
"O44131","-",177,56,0.31638418079096,"RB2060_TR_vs_UN",17.7175141242938
"O17828","prde-1",19,6,0.315789473684211,"RB2060_TR_vs_UN",1.89473684210526
"P91437","-",57,18,0.315789473684211,"RB2060_TR_vs_UN",5.68421052631579
"Q27395","lin-15B",3207,1012,0.315559713127534,"RB2060_TR_vs_UN",319.346429685064
"Q95XZ5","pqn-85",480,151,0.314583333333333,"RB2060_TR_vs_UN",47.5020833333333
"P13528","unc-86",1170,368,0.314529914529915,"RB2060_TR_vs_UN",115.747008547009
"G5ECR9","unc-55",4049,1273,0.314398616942455,"RB2060_TR_vs_UN",400.229439367745
"P34684","lin-39",2421,761,0.314332920280876,"RB2060_TR_vs_UN",239.207352333746
"Q18248","dmd-4",140,44,0.314285714285714,"RB2060_TR_vs_UN",13.8285714285714
"Q22092","snpc-3.4",315,99,0.314285714285714,"RB2060_TR_vs_UN",31.1142857142857
"Q94165","ceh-34",86,27,0.313953488372093,"RB2060_TR_vs_UN",8.47674418604651
"P20268","ceh-6",32,10,0.3125,"RB2060_TR_vs_UN",3.125
"Q19753","-",1209,377,0.311827956989247,"RB2060_TR_vs_UN",117.559139784946
"G5EE18","ceh-28",1066,332,0.311444652908068,"RB2060_TR_vs_UN",103.399624765478
"P34522","pros-1",1224,381,0.311274509803922,"RB2060_TR_vs_UN",118.595588235294
"Q21701","nhr-12",132,41,0.310606060606061,"RB2060_TR_vs_UN",12.7348484848485
"P46505","zip-8",1094,338,0.308957952468007,"RB2060_TR_vs_UN",104.427787934186
"P34341","kle-2",2312,713,0.308391003460208,"RB2060_TR_vs_UN",219.882785467128
"U4PEA1","-",1058,326,0.30812854442344,"RB2060_TR_vs_UN",100.449905482042
"Q18694","unc-130",1156,356,0.307958477508651,"RB2060_TR_vs_UN",109.63321799308
"Q69YW8","ceh-90",289,89,0.307958477508651,"RB2060_TR_vs_UN",27.4083044982699
"Q93520","-",2185,671,0.307093821510297,"RB2060_TR_vs_UN",206.05995423341
"A8WFJ9","ets-4",189,58,0.306878306878307,"RB2060_TR_vs_UN",17.7989417989418
"Q7JNN6","snpc-1.3",551,169,0.306715063520871,"RB2060_TR_vs_UN",51.8348457350272
"O17646","-",2778,851,0.306335493160547,"RB2060_TR_vs_UN",260.691504679626
"O17593","fkh-10",578,177,0.306228373702422,"RB2060_TR_vs_UN",54.2024221453287
"P34708","tra-1",1968,600,0.304878048780488,"RB2060_TR_vs_UN",182.926829268293
"P41936","ceh-22",46,14,0.304347826086957,"RB2060_TR_vs_UN",4.26086956521739
"Q10666","pop-1",23,7,0.304347826086957,"RB2060_TR_vs_UN",2.1304347826087
"G5EF11","efl-1",4282,1300,0.303596450256889,"RB2060_TR_vs_UN",394.675385333956
"Q10120","lin-52",2619,795,0.303550973654066,"RB2060_TR_vs_UN",241.323024054983
"Q23482","lin-37",2318,702,0.302847282139776,"RB2060_TR_vs_UN",212.598792062123
"Q22093","tftc-5",284,86,0.302816901408451,"RB2060_TR_vs_UN",26.0422535211268
"Q93352","ceh-36",43,13,0.302325581395349,"RB2060_TR_vs_UN",3.93023255813953
"P45968","cec-3",153,46,0.300653594771242,"RB2060_TR_vs_UN",13.8300653594771
"Q22703","dpl-1",4646,1395,0.300258286698235,"RB2060_TR_vs_UN",418.860309944038
"Q17370","nhr-47",1700,510,0.3,"RB2060_TR_vs_UN",153
"Q9XWS3","madf-10",581,174,0.299483648881239,"RB2060_TR_vs_UN",52.1101549053356
"O01441","-",157,47,0.299363057324841,"RB2060_TR_vs_UN",14.0700636942675
"Q23541","rbr-2",948,283,0.298523206751055,"RB2060_TR_vs_UN",84.4820675105485
"Q95QD7","lin-54",3035,904,0.297858319604613,"RB2060_TR_vs_UN",269.26392092257
"P34706","sdc-3",930,277,0.297849462365591,"RB2060_TR_vs_UN",82.5043010752688
"O01683","hmg-3",497,148,0.297786720321932,"RB2060_TR_vs_UN",44.0724346076459
"Q11107","lin-13",3036,902,0.297101449275362,"RB2060_TR_vs_UN",267.985507246377
"P30630","lin-9",2692,798,0.296433878157504,"RB2060_TR_vs_UN",236.554234769688
"D0VWM8","tdp-1",3020,895,0.29635761589404,"RB2060_TR_vs_UN",265.240066225166
"A7DTF0","mrg-1",17,5,0.294117647058824,"RB2060_TR_vs_UN",1.47058823529412
"Q9U2V2","-",17,5,0.294117647058824,"RB2060_TR_vs_UN",1.47058823529412
