"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_symbol"
"Y41D4A.8",526.287909828457,-0.678148557744186,0.459822604284416,0.0101033581981773,0.143211476852154,"Y41D4A.8"
"Y38C1BA.1",35.4924477737943,-0.365052832961981,0.629002775850768,0.0225753441249745,0.209325373928754,"Y38C1BA.1"
"Y38C1BA.3",4540.7141237222,0.646128583082681,0.210848778587577,0.00027638554009563,0.0139368878729073,"Y38C1BA.3"
"K07A9.2",440.197252132552,0.0396270241806899,0.207868690772508,0.785271898097051,0.911928219950053,"K07A9.2"
"K07A9.3",159.182221036314,0.0927408149625096,0.269891111548562,0.413189955922815,0.693134339989433,"K07A9.3"
"F55A8.2",9528.25595002234,-0.0961561160334269,0.223647033500531,0.503690851919768,0.754220660494918,"F55A8.2"
"F52C12.5",322.306853410552,0.446171902671705,0.276950356505594,0.0196685960404844,0.197309786127416,"F52C12.5"
"F52C12.3",181.920713132953,0.141527915142968,0.250627095487828,0.330355984415291,0.631220665667722,"F52C12.3"
"F52C12.2",624.774146240328,0.157786889668937,0.233596587243356,0.295038483651719,0.599166988147407,"F52C12.2"
"F52C12.6",785.171127385034,0.140503010265593,0.236315164957432,0.359427999722781,0.655244521763381,"F52C12.6"
"F52C12.1",385.150133043462,0.305891185798899,0.308818872793136,0.0851892613068866,0.355218374410693,"F52C12.1"
"Y48A5A.2",710.376156170714,0.189270441164284,0.313868893949001,0.147265490952463,0.44551216745538,"Y48A5A.2"
"Y48A5A.1",437.417738533191,-0.195008743303571,0.224128281178976,0.206517615066323,0.517538450061588,"Y48A5A.1"
"Y48A5A.3",320.354597999227,0.202215422075694,0.290167271903053,0.178942412353623,0.486316193130597,"Y48A5A.3"
"Y76B12C.4",8.85726441875031,-0.0291172494064982,0.280882264594842,0.49917937311696,0.750617168829392,"Y76B12C.4"
"Y76B12C.3",2091.24788017234,0.743793201203588,0.419330146222763,0.00496977077069024,0.0960485504845971,"Y76B12C.3"
"Y76B12C.8",253.699714354963,0.0133244331883496,0.260622445518842,0.858238282289172,0.944372135290726,"Y76B12C.8"
"Y76B12C.6",440.753063160161,-0.140598163041269,0.295460863542587,0.227343999834418,0.535591729232177,"Y76B12C.6"
"Y76B12C.7",1260.17641068077,-0.100269613385329,0.241179129342546,0.472251038866423,0.732273015996735,"Y76B12C.7"
"R05C11.4",447.752633674305,-0.00967839311149615,0.216842829477732,0.94641054845616,0.979045394954649,"R05C11.4"
"R05C11.1",278.338984040574,-0.00748199429121967,0.228154092404865,0.947369212140306,0.979374220247665,"R05C11.1"
"R05C11.3",4749.47785273336,0.0733169729603994,0.207968599660559,0.60575808312307,0.817101113831347,"R05C11.3"
"C23H5.15",82.2658050490687,0.0733709974612356,0.268381513269594,0.488534806669204,0.74316751343248,"C23H5.15"
"C23H5.7",7.22882449947459,0.00472242249342809,0.279707116173156,0.551458336736206,0.782210802684264,"C23H5.7"
"C23H5.8",1504.5294825514,0.117020589245314,0.241363094862433,0.409438670103664,0.690404721573647,"C23H5.8"
"C23H5.3",18.1703542186441,0.01660531976007,0.279276183393406,0.604674932973693,0.816367748399617,"C23H5.3"
"C23H5.2",68.0744040079849,0.0498670835102244,0.259405141466041,0.638477394304338,0.837498021087714,"C23H5.2"
"C23H5.1",108.44707434148,-0.00962849871402583,0.257015156097861,0.92766152265896,0.971875672857377,"C23H5.1"
"C23H5.12",1.34307168633567,7.6949625121198e-05,0.280401514231928,0.969415213161744,NA,"C23H5.12"
"C54E4.2",5396.44692163042,0.133692376515666,0.221741748942308,0.36167928598993,0.657263721618752,"C54E4.2"
"C54E4.12",1622.11064461023,0.125886196139835,0.201000329578747,0.385039482369915,0.675058124882896,"C54E4.12"
"C54E4.5",989.326517426694,0.92787167654918,0.231138377361833,4.84189074233921e-06,0.0005680832207596,"C54E4.5"
"C54E4.4",292.69933178484,0.0857668726484094,0.2318689262938,0.54071838837544,0.776423539031577,"C54E4.4"
"C54E4.1",8.6250130542849,0.0401687596103304,0.282960198106519,0.214088064966156,0.524879303579555,"C54E4.1"
"Y71G10AL.1",1668.43172349657,-0.0792910292107077,0.240416701952461,0.557993780447258,0.786044308169301,"Y71G10AL.1"
"Y71G10AR.4",3447.32144449951,-0.145119156664843,0.233877125921615,0.331069140158108,0.631960643202322,"Y71G10AR.4"
"T04C4.3",12.931875685099,0.0120443668880218,0.28041671221796,0.198696057503274,0.509172472433403,"T04C4.3"
"M70.3",17.0231468322514,-0.00430509840693904,0.278156085837403,0.681958250195854,0.861352085357159,"M70.3"
"M70.2",0.610656328221572,-0.000776869875446823,0.280466940556095,0.91711800821677,NA,"M70.2"
"M70.1",6.58902126442864,-0.0094403408452369,0.280363430307511,0.889877224189387,0.955859781240413,"M70.1"
"M70.4",587.384110106322,-0.141366991657691,0.210458498892102,0.350913975739198,0.649694687612222,"M70.4"
"M70.5",358.419374636233,-0.186957666360539,0.261846344167891,0.222863677442546,0.532269280615211,"M70.5"
"Y38F2AL.2",33.194384050421,0.00426644674664691,0.271064209059809,0.953348084055817,0.981993363204768,"Y38F2AL.2"
"Y38F2AL.3",5546.26126359142,-0.133819205797367,0.232426088643881,0.365147003035634,0.659109543278181,"Y38F2AL.3"
"Y38F2AL.12",68.028067117246,-0.0309515324363717,0.267077137900466,0.719396749378113,0.880661736942194,"Y38F2AL.12"
"Y38F2AL.1",1033.41548950619,0.229211528524298,0.205931605328446,0.131975367126102,0.42520611757594,"Y38F2AL.1"
"Y38F2AR.7",868.924841806737,0.346959611737953,0.22124272753316,0.0366812396839748,0.25614183279617,"Y38F2AR.7"
"Y38F2AR.3",1275.8869036171,0.0429601546227326,0.199545135243138,0.758948720837727,0.898276302629551,"Y38F2AR.3"
"Y38F2AR.9",2199.53453949274,0.753011133335194,0.450042035707702,0.00659831761467526,0.112503688825758,"Y38F2AR.9"
"Y38F2AR.2",4804.54883089563,0.652115223834129,0.252787954583151,0.00112605826211393,0.0398322101673135,"Y38F2AR.2"
"Y38F2AR.12",4092.40943617162,0.0257855908178873,0.165725643442142,0.846715149232107,0.938848213020091,"Y38F2AR.12"
"C45G7.4",237.746399280268,0.439064828542524,0.277979949457522,0.0209316184338583,0.20360913604859,"C45G7.4"
"C45G7.5",1023.97935700171,0.24344510981977,0.290368963485262,0.136672584119385,0.430022375990659,"C45G7.5"
"C45G7.13",491.178091811269,0.203904466179339,0.22662507876161,0.190850680160917,0.499401901999731,"C45G7.13"
"C45G7.3",412.069863117895,2.33878417244329,0.497450399111593,7.47010011913984e-08,1.52621873123805e-05,"C45G7.3"
