"gene_symbol","lfc_treat_N2","padj_treat_N2","lfc_treat_RB","padj_treat_RB","lfc_geno_unt","padj_geno_unt","lfc_geno_trt","padj_geno_trt","lfc_gxe","padj_gxe","effect_class","n_TFs","TF_list","target_common_name"
"C18B2.4",0.957211909103935,3.13213707933665e-06,1.06586268990357,7.95226262718917e-08,-0.246491036341736,0.461534268133018,-0.096892147173811,0.728617528479422,0.0931089069194428,0.765880056969206,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62",NA
"T13C5.6",0.671106702985492,0.034520424140066,1.45578842005506,3.27041621943788e-07,-0.424308270034458,0.222478559847988,0.0672392023296673,0.834529776892068,0.594351068149475,0.141473085360036,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62",NA
"C02B8.6",1.00528650694613,0.0178392760355027,0.132349052334052,0.714569476593026,0.180087630444659,0.570495935971934,-0.0734963394035858,0.801985395589225,-0.344850379250671,0.303125682719814,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62",NA
"T20B5.3",1.8337958753742,1.39585743509948e-07,1.06323493428205,0.0011342293554536,0.117999349274958,0.782938941939666,-0.0964133791013721,0.737927809427169,-0.279896899593371,0.37764398546495,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","oga-1"
"D1053.1",-1.3872827220829,2.64417491632792e-11,-1.41726325472656,4.70367341704996e-12,-0.0726393959474197,0.891363261711157,-0.0878794849368107,0.758577166272692,-0.0378995986094854,0.91897880919624,"Treatment",13,"blmp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;sta-1;unc-62","gst-42"
"C05G5.2",1.37249700738535,0.000243722972671937,0.510653297244989,0.104374276362304,0.009713537885832,0.991046115220831,-0.223377775750035,0.393136280071275,-0.28894712728879,0.362348748256356,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62",NA
"F10D7.5",1.26061142152771,9.06096901563111e-07,1.07723939059105,1.1720418721569e-05,-0.450419558640904,0.170455747423354,-0.410118754666486,0.0829940017095469,-0.0560099791124954,0.868648380107939,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62",NA
"Y71G12B.15",1.10621820940506,0.000235636835885692,0.443768100587891,0.10166294125371,0.108308375257714,0.815980675561046,-0.116445014660062,0.681573960790656,-0.300195397456364,0.360075027362311,"Treatment",12,"blmp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","ubc-3"
"Y71F9AM.6",-1.21674193004008,1.2058072797716e-20,-0.72896448508597,3.31106663742727e-08,-0.655645173910908,5.54226381174929e-06,-0.161931681279786,0.420128669767141,0.405529301132003,0.0488809150548838,"Treatment",12,"blmp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","trap-1"
"M04F3.1",0.994545006627476,1.02729511971125e-06,1.04155272151253,1.3581378337175e-07,-0.145404139555777,0.703309200549768,-0.0722965309817902,0.810151138344037,0.0501066574666067,0.87977741705534,"Treatment",12,"blmp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","rpa-2"
"M04F3.4",1.9371842288568,1.1840557398485e-17,1.85410524035993,2.42193498113928e-16,-0.290055815240946,0.391534250790828,-0.257179359357585,0.284029676973552,-0.0372362017320652,0.914313759109851,"Treatment",12,"blmp-1;cebp-1;ceh-60;daf-16;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62",NA
