"Gene","log2FC","padj","contrast","pathway_id","pathway_name"
"B0218.2",2.95956395003027,3.70647707231007e-64,"argk-2: Treated vs Untreated","cel04361","Axon regeneration"
"D2096.3",-2.42683816880136,4.27105468367447e-18,"argk-2: Treated vs Untreated","cel00052","Galactose metabolism"
"D2096.3",-2.42683816880136,4.27105468367447e-18,"argk-2: Treated vs Untreated","cel00500","Starch and sucrose metabolism"
"D2096.3",-2.42683816880136,4.27105468367447e-18,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F59B8.2",-1.29310835559785,1.35406546058382e-18,"argk-2: Treated vs Untreated","cel00020","Citrate cycle (TCA cycle)"
"F59B8.2",-1.29310835559785,1.35406546058382e-18,"argk-2: Treated vs Untreated","cel00480","Glutathione metabolism"
"F59B8.2",-1.29310835559785,1.35406546058382e-18,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F59B8.2",-1.29310835559785,1.35406546058382e-18,"argk-2: Treated vs Untreated","cel01200","Carbon metabolism"
"F59B8.2",-1.29310835559785,1.35406546058382e-18,"argk-2: Treated vs Untreated","cel01210","2-Oxocarboxylic acid metabolism"
"F59B8.2",-1.29310835559785,1.35406546058382e-18,"argk-2: Treated vs Untreated","cel01230","Biosynthesis of amino acids"
"F59B8.2",-1.29310835559785,1.35406546058382e-18,"argk-2: Treated vs Untreated","cel04146","Peroxisome"
"F38E11.2",3.53849233796225,1.88511683571919e-08,"argk-2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"F38E11.2",3.53849233796225,1.88511683571919e-08,"argk-2: Treated vs Untreated","cel04213","Longevity regulating pathway - multiple species"
"C33A12.7",1.2899307841191,5.14969489764174e-07,"argk-2: Treated vs Untreated","cel00920","Sulfur metabolism"
"C33A12.7",1.2899307841191,5.14969489764174e-07,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"C47E12.1",1.14589646749555,2.86714307846939e-13,"argk-2: Treated vs Untreated","cel00970","Aminoacyl-tRNA biosynthesis"
"F44D12.9",-2.73065553230621,3.84250035599103e-11,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"K08F4.7",5.30944778001173,1.31421350483877e-88,"argk-2: Treated vs Untreated","cel00480","Glutathione metabolism"
"K08F4.7",5.30944778001173,1.31421350483877e-88,"argk-2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"K08F4.7",5.30944778001173,1.31421350483877e-88,"argk-2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"K08F4.7",5.30944778001173,1.31421350483877e-88,"argk-2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"K08F4.7",5.30944778001173,1.31421350483877e-88,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"K08F4.7",5.30944778001173,1.31421350483877e-88,"argk-2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"F01G10.2",-1.68130261689323,6.54730471154952e-17,"argk-2: Treated vs Untreated","cel00062","Fatty acid elongation"
"F01G10.2",-1.68130261689323,6.54730471154952e-17,"argk-2: Treated vs Untreated","cel00071","Fatty acid degradation"
"F01G10.2",-1.68130261689323,6.54730471154952e-17,"argk-2: Treated vs Untreated","cel00280","Valine, leucine and isoleucine degradation"
"F01G10.2",-1.68130261689323,6.54730471154952e-17,"argk-2: Treated vs Untreated","cel00310","Lysine degradation"
"F01G10.2",-1.68130261689323,6.54730471154952e-17,"argk-2: Treated vs Untreated","cel00380","Tryptophan metabolism"
"F01G10.2",-1.68130261689323,6.54730471154952e-17,"argk-2: Treated vs Untreated","cel00650","Butanoate metabolism"
"F01G10.2",-1.68130261689323,6.54730471154952e-17,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F01G10.2",-1.68130261689323,6.54730471154952e-17,"argk-2: Treated vs Untreated","cel01212","Fatty acid metabolism"
"R11A8.6",1.0484681231304,1.35183088895624e-09,"argk-2: Treated vs Untreated","cel00970","Aminoacyl-tRNA biosynthesis"
"R10H10.5",-1.02529689936992,3.09093483717422e-06,"argk-2: Treated vs Untreated","cel04081","Hormone signaling"
"R10H10.5",-1.02529689936992,3.09093483717422e-06,"argk-2: Treated vs Untreated","cel04082","Neuroactive ligand signaling"
"R10H10.5",-1.02529689936992,3.09093483717422e-06,"argk-2: Treated vs Untreated","cel04361","Axon regeneration"
"R09H10.3",-1.20904513783884,4.92587575989516e-09,"argk-2: Treated vs Untreated","cel00230","Purine metabolism"
"R09H10.3",-1.20904513783884,4.92587575989516e-09,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"ZK593.6",1.06426196566267,4.2353599772708e-07,"argk-2: Treated vs Untreated","cel04137","Mitophagy - animal"
"ZK593.6",1.06426196566267,4.2353599772708e-07,"argk-2: Treated vs Untreated","cel04140","Autophagy - animal"
"F35G2.4",2.39769122450948,4.5448606079271e-43,"argk-2: Treated vs Untreated","cel00330","Arginine and proline metabolism"
"F35G2.4",2.39769122450948,4.5448606079271e-43,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"ZK795.1",2.17245987244501,1.38061482303229e-32,"argk-2: Treated vs Untreated","cel00562","Inositol phosphate metabolism"
"ZK795.1",2.17245987244501,1.38061482303229e-32,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"ZK795.1",2.17245987244501,1.38061482303229e-32,"argk-2: Treated vs Untreated","cel04070","Phosphatidylinositol signaling system"
"K08E7.7",1.54489790095952,8.81631296797959e-06,"argk-2: Treated vs Untreated","cel04120","Ubiquitin mediated proteolysis"
"K08E7.7",1.54489790095952,8.81631296797959e-06,"argk-2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"K08E7.7",1.54489790095952,8.81631296797959e-06,"argk-2: Treated vs Untreated","cel04310","Wnt signaling pathway"
"K08E7.7",1.54489790095952,8.81631296797959e-06,"argk-2: Treated vs Untreated","cel04350","TGF-beta signaling pathway"
"Y62E10A.13",1.48496128960741,9.39753063594863e-16,"argk-2: Treated vs Untreated","cel00260","Glycine, serine and threonine metabolism"
"Y62E10A.13",1.48496128960741,9.39753063594863e-16,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"Y62E10A.13",1.48496128960741,9.39753063594863e-16,"argk-2: Treated vs Untreated","cel01200","Carbon metabolism"
"Y62E10A.13",1.48496128960741,9.39753063594863e-16,"argk-2: Treated vs Untreated","cel01230","Biosynthesis of amino acids"
"B0513.5",-1.84618893293588,3.69633727983914e-26,"argk-2: Treated vs Untreated","cel00330","Arginine and proline metabolism"
"B0513.5",-1.84618893293588,3.69633727983914e-26,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"Y37A1B.5",2.77421464816185,9.65309511120782e-46,"argk-2: Treated vs Untreated","cel00920","Sulfur metabolism"
"Y37A1B.5",2.77421464816185,9.65309511120782e-46,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F55B11.1",-1.27804905692987,3.93705691970171e-07,"argk-2: Treated vs Untreated","cel00230","Purine metabolism"
"F55B11.1",-1.27804905692987,3.93705691970171e-07,"argk-2: Treated vs Untreated","cel00232","Caffeine metabolism"
"F55B11.1",-1.27804905692987,3.93705691970171e-07,"argk-2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"F55B11.1",-1.27804905692987,3.93705691970171e-07,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F55B11.1",-1.27804905692987,3.93705691970171e-07,"argk-2: Treated vs Untreated","cel01232","Nucleotide metabolism"
"F55B11.1",-1.27804905692987,3.93705691970171e-07,"argk-2: Treated vs Untreated","cel04146","Peroxisome"
"Y105C5A.24",-1.27489021748527,6.82460514814735e-14,"argk-2: Treated vs Untreated","cel04140","Autophagy - animal"
"Y105C5A.24",-1.27489021748527,6.82460514814735e-14,"argk-2: Treated vs Untreated","cel04310","Wnt signaling pathway"
"Y105C5A.24",-1.27489021748527,6.82460514814735e-14,"argk-2: Treated vs Untreated","cel04620","Toll-like receptor signaling pathway"
"F26D10.3",1.81053692977825,3.43493027253626e-20,"argk-2: Treated vs Untreated","cel03040","Spliceosome"
"F26D10.3",1.81053692977825,3.43493027253626e-20,"argk-2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"F26D10.3",1.81053692977825,3.43493027253626e-20,"argk-2: Treated vs Untreated","cel04144","Endocytosis"
"F26D10.3",1.81053692977825,3.43493027253626e-20,"argk-2: Treated vs Untreated","cel04213","Longevity regulating pathway - multiple species"
"F11E6.5",-1.33657427415909,1.41594358309011e-16,"argk-2: Treated vs Untreated","cel00062","Fatty acid elongation"
"F11E6.5",-1.33657427415909,1.41594358309011e-16,"argk-2: Treated vs Untreated","cel01040","Biosynthesis of unsaturated fatty acids"
"F11E6.5",-1.33657427415909,1.41594358309011e-16,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F11E6.5",-1.33657427415909,1.41594358309011e-16,"argk-2: Treated vs Untreated","cel01212","Fatty acid metabolism"
"ZK6.7",-1.47101490475521,1.49663488700578e-10,"argk-2: Treated vs Untreated","cel00100","Steroid biosynthesis"
"ZK6.7",-1.47101490475521,1.49663488700578e-10,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"ZK6.7",-1.47101490475521,1.49663488700578e-10,"argk-2: Treated vs Untreated","cel04148","Efferocytosis"
"C05E4.9",1.38738472770195,8.88415208365893e-09,"argk-2: Treated vs Untreated","cel00620","Pyruvate metabolism"
"C05E4.9",1.38738472770195,8.88415208365893e-09,"argk-2: Treated vs Untreated","cel00630","Glyoxylate and dicarboxylate metabolism"
"C05E4.9",1.38738472770195,8.88415208365893e-09,"argk-2: Treated vs Untreated","cel00640","Propanoate metabolism"
"C05E4.9",1.38738472770195,8.88415208365893e-09,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"C05E4.9",1.38738472770195,8.88415208365893e-09,"argk-2: Treated vs Untreated","cel01200","Carbon metabolism"
"W07B8.1",-1.00497659442608,0.00099465013252848,"argk-2: Treated vs Untreated","cel04140","Autophagy - animal"
"W07B8.1",-1.00497659442608,0.00099465013252848,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"R12A1.4",-1.66438385466623,1.82114555228124e-11,"argk-2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"T08B1.3",-1.97000233940724,9.11693472487286e-26,"argk-2: Treated vs Untreated","cel00010","Glycolysis / Gluconeogenesis"
"T08B1.3",-1.97000233940724,9.11693472487286e-26,"argk-2: Treated vs Untreated","cel00053","Ascorbate and aldarate metabolism"
"T08B1.3",-1.97000233940724,9.11693472487286e-26,"argk-2: Treated vs Untreated","cel00071","Fatty acid degradation"
"T08B1.3",-1.97000233940724,9.11693472487286e-26,"argk-2: Treated vs Untreated","cel00280","Valine, leucine and isoleucine degradation"
"T08B1.3",-1.97000233940724,9.11693472487286e-26,"argk-2: Treated vs Untreated","cel00310","Lysine degradation"
"T08B1.3",-1.97000233940724,9.11693472487286e-26,"argk-2: Treated vs Untreated","cel00330","Arginine and proline metabolism"
"T08B1.3",-1.97000233940724,9.11693472487286e-26,"argk-2: Treated vs Untreated","cel00340","Histidine metabolism"
"T08B1.3",-1.97000233940724,9.11693472487286e-26,"argk-2: Treated vs Untreated","cel00380","Tryptophan metabolism"
"T08B1.3",-1.97000233940724,9.11693472487286e-26,"argk-2: Treated vs Untreated","cel00410","beta-Alanine metabolism"
"T08B1.3",-1.97000233940724,9.11693472487286e-26,"argk-2: Treated vs Untreated","cel00561","Glycerolipid metabolism"
"T08B1.3",-1.97000233940724,9.11693472487286e-26,"argk-2: Treated vs Untreated","cel00620","Pyruvate metabolism"
"T08B1.3",-1.97000233940724,9.11693472487286e-26,"argk-2: Treated vs Untreated","cel00770","Pantothenate and CoA biosynthesis"
"T08B1.3",-1.97000233940724,9.11693472487286e-26,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"T08B1.3",-1.97000233940724,9.11693472487286e-26,"argk-2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"F22F7.7",3.97513659287787,1.15583459665622e-104,"argk-2: Treated vs Untreated","cel00480","Glutathione metabolism"
"F22F7.7",3.97513659287787,1.15583459665622e-104,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"R08E5.2",3.47611929788836,1.77103155052888e-34,"argk-2: Treated vs Untreated","cel00270","Cysteine and methionine metabolism"
"R08E5.2",3.47611929788836,1.77103155052888e-34,"argk-2: Treated vs Untreated","cel00920","Sulfur metabolism"
"R08E5.2",3.47611929788836,1.77103155052888e-34,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"R08E5.2",3.47611929788836,1.77103155052888e-34,"argk-2: Treated vs Untreated","cel01200","Carbon metabolism"
"R08E5.2",3.47611929788836,1.77103155052888e-34,"argk-2: Treated vs Untreated","cel01230","Biosynthesis of amino acids"
"R08E5.2",3.47611929788836,1.77103155052888e-34,"argk-2: Treated vs Untreated","cel01320","Sulfur cycle"
"F39G3.1",-1.515807188644,2.75417169417004e-09,"argk-2: Treated vs Untreated","cel00040","Pentose and glucuronate interconversions"
"F39G3.1",-1.515807188644,2.75417169417004e-09,"argk-2: Treated vs Untreated","cel00053","Ascorbate and aldarate metabolism"
"F39G3.1",-1.515807188644,2.75417169417004e-09,"argk-2: Treated vs Untreated","cel00830","Retinol metabolism"
"F39G3.1",-1.515807188644,2.75417169417004e-09,"argk-2: Treated vs Untreated","cel00860","Porphyrin metabolism"
"F39G3.1",-1.515807188644,2.75417169417004e-09,"argk-2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"F39G3.1",-1.515807188644,2.75417169417004e-09,"argk-2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"F39G3.1",-1.515807188644,2.75417169417004e-09,"argk-2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"F39G3.1",-1.515807188644,2.75417169417004e-09,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F39G3.1",-1.515807188644,2.75417169417004e-09,"argk-2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"C02E7.1",-1.77153565249809,0.00947981720205839,"argk-2: Treated vs Untreated","cel04820","Cytoskeleton in muscle cells"
"T05C3.6",-2.13725685435917,1.02025495679022e-13,"argk-2: Treated vs Untreated","cel00564","Glycerophospholipid metabolism"
"T05C3.6",-2.13725685435917,1.02025495679022e-13,"argk-2: Treated vs Untreated","cel00565","Ether lipid metabolism"
"T05C3.6",-2.13725685435917,1.02025495679022e-13,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"T05C3.5",1.05447183349739,1.66037824649964e-23,"argk-2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"C18C4.3",1.23502923773076,2.79861167086293e-11,"argk-2: Treated vs Untreated","cel00040","Pentose and glucuronate interconversions"
"C18C4.3",1.23502923773076,2.79861167086293e-11,"argk-2: Treated vs Untreated","cel00053","Ascorbate and aldarate metabolism"
"C18C4.3",1.23502923773076,2.79861167086293e-11,"argk-2: Treated vs Untreated","cel00830","Retinol metabolism"
"C18C4.3",1.23502923773076,2.79861167086293e-11,"argk-2: Treated vs Untreated","cel00860","Porphyrin metabolism"
"C18C4.3",1.23502923773076,2.79861167086293e-11,"argk-2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"C18C4.3",1.23502923773076,2.79861167086293e-11,"argk-2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"C18C4.3",1.23502923773076,2.79861167086293e-11,"argk-2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"C18C4.3",1.23502923773076,2.79861167086293e-11,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"C18C4.3",1.23502923773076,2.79861167086293e-11,"argk-2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"CD4.4",1.34484485445033,2.56792184740996e-16,"argk-2: Treated vs Untreated","cel04144","Endocytosis"
"CD4.3",1.00822991340806,0.00395671132441026,"argk-2: Treated vs Untreated","cel03010","Ribosome"
"CD4.7",1.23684488073034,5.41150666749676e-05,"argk-2: Treated vs Untreated","cel03082","ATP-dependent chromatin remodeling"
"F44E7.2",1.11732580396712,0.000469341315722091,"argk-2: Treated vs Untreated","cel00630","Glyoxylate and dicarboxylate metabolism"
"F44E7.2",1.11732580396712,0.000469341315722091,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F44E7.2",1.11732580396712,0.000469341315722091,"argk-2: Treated vs Untreated","cel01200","Carbon metabolism"
"F29G9.4",1.23708927409982,3.02575722665599e-10,"argk-2: Treated vs Untreated","cel04361","Axon regeneration"
"W01A11.1",-1.19062303370216,7.08917582197487e-14,"argk-2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"T10H9.4",1.04584722520061,5.05640976535693e-10,"argk-2: Treated vs Untreated","cel04130","SNARE interactions in vesicular transport"
"W02F12.2",1.1698823662494,1.50415257246376e-08,"argk-2: Treated vs Untreated","cel00600","Sphingolipid metabolism"
"W02F12.2",1.1698823662494,1.50415257246376e-08,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"K11C4.4",2.58314889085203,1.39814621830629e-96,"argk-2: Treated vs Untreated","cel00330","Arginine and proline metabolism"
"K11C4.4",2.58314889085203,1.39814621830629e-96,"argk-2: Treated vs Untreated","cel00480","Glutathione metabolism"
"K11C4.4",2.58314889085203,1.39814621830629e-96,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"K11C4.4",2.58314889085203,1.39814621830629e-96,"argk-2: Treated vs Untreated","cel04148","Efferocytosis"
"F18E3.7",1.13435734549418,4.52711308196208e-06,"argk-2: Treated vs Untreated","cel00250","Alanine, aspartate and glutamate metabolism"
"F18E3.7",1.13435734549418,4.52711308196208e-06,"argk-2: Treated vs Untreated","cel00470","D-Amino acid metabolism"
"F18E3.7",1.13435734549418,4.52711308196208e-06,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F18E3.7",1.13435734549418,4.52711308196208e-06,"argk-2: Treated vs Untreated","cel04146","Peroxisome"
"ZC190.1",-3.19015905977388,7.17025910681814e-20,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"T27E4.8",3.16565961225808,1.58309300868189e-13,"argk-2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"T27E4.8",3.16565961225808,1.58309300868189e-13,"argk-2: Treated vs Untreated","cel04213","Longevity regulating pathway - multiple species"
"T27E4.2",3.06608874076836,1.91276026544932e-11,"argk-2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"T27E4.2",3.06608874076836,1.91276026544932e-11,"argk-2: Treated vs Untreated","cel04213","Longevity regulating pathway - multiple species"
"B0222.4",1.37169390882655,3.71423830549771e-08,"argk-2: Treated vs Untreated","cel00600","Sphingolipid metabolism"
"B0222.4",1.37169390882655,3.71423830549771e-08,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"K06A4.5",-1.37466125827897,6.8075615224385e-05,"argk-2: Treated vs Untreated","cel00380","Tryptophan metabolism"
"K06A4.5",-1.37466125827897,6.8075615224385e-05,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"K06A4.5",-1.37466125827897,6.8075615224385e-05,"argk-2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"C12D8.5",-1.12240415399562,0.0219091988051721,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"C12D8.5",-1.12240415399562,0.0219091988051721,"argk-2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"Y32F6A.4",-1.91872621158115,1.33268075959242e-18,"argk-2: Treated vs Untreated","cel04082","Neuroactive ligand signaling"
"Y32F6B.3",1.24975609457425,4.91766299201373e-14,"argk-2: Treated vs Untreated","cel04144","Endocytosis"
"Y32F6B.3",1.24975609457425,4.91766299201373e-14,"argk-2: Treated vs Untreated","cel04517","IgSF CAM signaling"
"Y32F6B.3",1.24975609457425,4.91766299201373e-14,"argk-2: Treated vs Untreated","cel04518","Integrin signaling"
"Y32F6B.3",1.24975609457425,4.91766299201373e-14,"argk-2: Treated vs Untreated","cel04519","Cadherin signaling"
"Y32F6B.3",1.24975609457425,4.91766299201373e-14,"argk-2: Treated vs Untreated","cel05100","Bacterial invasion of epithelial cells"
"W05E10.4",-1.10925166832187,8.99545597242579e-07,"argk-2: Treated vs Untreated","cel00500","Starch and sucrose metabolism"
"W05E10.4",-1.10925166832187,8.99545597242579e-07,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"C52E4.1",-2.9682731883011,4.39643459414473e-67,"argk-2: Treated vs Untreated","cel04140","Autophagy - animal"
"C52E4.1",-2.9682731883011,4.39643459414473e-67,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"F57F5.1",-2.09407662488733,6.34295424385309e-47,"argk-2: Treated vs Untreated","cel04140","Autophagy - animal"
"F57F5.1",-2.09407662488733,6.34295424385309e-47,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"R07B7.11",-2.0137974086157,4.79368719604921e-42,"argk-2: Treated vs Untreated","cel00603","Glycosphingolipid biosynthesis - globo and isoglobo series"
"R07B7.11",-2.0137974086157,4.79368719604921e-42,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"R07B7.11",-2.0137974086157,4.79368719604921e-42,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"T04H1.9",1.0946608232948,4.15967025745906e-05,"argk-2: Treated vs Untreated","cel04145","Phagosome"
"T04H1.9",1.0946608232948,4.15967025745906e-05,"argk-2: Treated vs Untreated","cel04517","IgSF CAM signaling"
"T04H1.9",1.0946608232948,4.15967025745906e-05,"argk-2: Treated vs Untreated","cel04814","Motor proteins"
"ZC455.4",-1.20141729356728,1.37471154897429e-07,"argk-2: Treated vs Untreated","cel00040","Pentose and glucuronate interconversions"
"ZC455.4",-1.20141729356728,1.37471154897429e-07,"argk-2: Treated vs Untreated","cel00053","Ascorbate and aldarate metabolism"
"ZC455.4",-1.20141729356728,1.37471154897429e-07,"argk-2: Treated vs Untreated","cel00830","Retinol metabolism"
"ZC455.4",-1.20141729356728,1.37471154897429e-07,"argk-2: Treated vs Untreated","cel00860","Porphyrin metabolism"
"ZC455.4",-1.20141729356728,1.37471154897429e-07,"argk-2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"ZC455.4",-1.20141729356728,1.37471154897429e-07,"argk-2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"ZC455.4",-1.20141729356728,1.37471154897429e-07,"argk-2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"ZC455.4",-1.20141729356728,1.37471154897429e-07,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"ZC455.4",-1.20141729356728,1.37471154897429e-07,"argk-2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"ZC443.5",2.22559995266972,1.23022425862155e-58,"argk-2: Treated vs Untreated","cel00040","Pentose and glucuronate interconversions"
"ZC443.5",2.22559995266972,1.23022425862155e-58,"argk-2: Treated vs Untreated","cel00053","Ascorbate and aldarate metabolism"
"ZC443.5",2.22559995266972,1.23022425862155e-58,"argk-2: Treated vs Untreated","cel00830","Retinol metabolism"
"ZC443.5",2.22559995266972,1.23022425862155e-58,"argk-2: Treated vs Untreated","cel00860","Porphyrin metabolism"
"ZC443.5",2.22559995266972,1.23022425862155e-58,"argk-2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"ZC443.5",2.22559995266972,1.23022425862155e-58,"argk-2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"ZC443.5",2.22559995266972,1.23022425862155e-58,"argk-2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"ZC443.5",2.22559995266972,1.23022425862155e-58,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"ZC443.5",2.22559995266972,1.23022425862155e-58,"argk-2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"F54F3.3",-5.17029401588436,1.10267646966988e-15,"argk-2: Treated vs Untreated","cel00100","Steroid biosynthesis"
"F54F3.3",-5.17029401588436,1.10267646966988e-15,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"F54F3.3",-5.17029401588436,1.10267646966988e-15,"argk-2: Treated vs Untreated","cel04148","Efferocytosis"
"C50B6.7",-3.69446067826836,1.04732713673794e-34,"argk-2: Treated vs Untreated","cel00500","Starch and sucrose metabolism"
"C50B6.7",-3.69446067826836,1.04732713673794e-34,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F32H5.1",-1.40752611652194,1.55293005271404e-07,"argk-2: Treated vs Untreated","cel04140","Autophagy - animal"
"F32H5.1",-1.40752611652194,1.55293005271404e-07,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"F53F4.5",1.99545528291814,7.31941515958107e-53,"argk-2: Treated vs Untreated","cel00430","Taurine and hypotaurine metabolism"
"F53F4.5",1.99545528291814,7.31941515958107e-53,"argk-2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"F53F4.5",1.99545528291814,7.31941515958107e-53,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F14D7.6",-2.22316872373417,1.2121499210007e-08,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"C15H11.8",1.46498580920817,0.000117343472911927,"argk-2: Treated vs Untreated","cel03020","RNA polymerase"
"C47E8.5",1.3666069171321,8.57921807842459e-18,"argk-2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"Y50E8A.16",2.1228596394874,3.06141306365709e-13,"argk-2: Treated vs Untreated","cel02010","ABC transporters"
"Y50E8A.16",2.1228596394874,3.06141306365709e-13,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"F28F8.2",3.49533514815981,5.66510583351289e-88,"argk-2: Treated vs Untreated","cel00061","Fatty acid biosynthesis"
"F28F8.2",3.49533514815981,5.66510583351289e-88,"argk-2: Treated vs Untreated","cel00071","Fatty acid degradation"
"F28F8.2",3.49533514815981,5.66510583351289e-88,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F28F8.2",3.49533514815981,5.66510583351289e-88,"argk-2: Treated vs Untreated","cel01212","Fatty acid metabolism"
"F28F8.2",3.49533514815981,5.66510583351289e-88,"argk-2: Treated vs Untreated","cel04146","Peroxisome"
"F35E8.8",4.89595613917072,8.74646136769031e-50,"argk-2: Treated vs Untreated","cel00480","Glutathione metabolism"
"F35E8.8",4.89595613917072,8.74646136769031e-50,"argk-2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"F35E8.8",4.89595613917072,8.74646136769031e-50,"argk-2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"F35E8.8",4.89595613917072,8.74646136769031e-50,"argk-2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"F35E8.8",4.89595613917072,8.74646136769031e-50,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F35E8.8",4.89595613917072,8.74646136769031e-50,"argk-2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"F44G3.6",1.13442689665725,1.26097169086631e-10,"argk-2: Treated vs Untreated","cel03083","Polycomb repressive complex"
"F44G3.6",1.13442689665725,1.26097169086631e-10,"argk-2: Treated vs Untreated","cel04120","Ubiquitin mediated proteolysis"
"F44G3.6",1.13442689665725,1.26097169086631e-10,"argk-2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"F44G3.6",1.13442689665725,1.26097169086631e-10,"argk-2: Treated vs Untreated","cel04310","Wnt signaling pathway"
"F44G3.6",1.13442689665725,1.26097169086631e-10,"argk-2: Treated vs Untreated","cel04350","TGF-beta signaling pathway"
