"gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"CELE_Y73E7A.9",732.256938169395,-0.209862853902831,0.211225652042347,0.286544045998811,0.518769599791477
"CELE_Y73E7A.7",825.785499105047,0.602000861211119,0.192978203735432,0.00139469236871796,0.00795838010705463
"CELE_Y73E7A.1",4686.23603557524,1.03614737536742,0.210568388028496,2.61952485034475e-07,2.99226611758246e-06
"CELE_Y73E7A.8",481.801053562171,-0.49573760498465,0.2641885778047,0.0381306598725371,0.125352176387219
"CELE_Y71G12B.20",815.75047554924,-0.274320526846152,0.17183322839626,0.0929264905211051,0.244281849478995
"CELE_Y71G12B.18",6.82643749795851,-0.213046348533277,0.717771889814746,0.219534440799714,0.43897411171348
"CELE_Y71G12B.21",300.862163369741,-0.0260892162033273,0.315031422854447,0.948601551357102,0.977340934658925
"CELE_Y71G12B.33",2.30908323068592,0.0375485199109215,0.680151918705777,0.726261496738543,NA
"CELE_Y71G12B.22",16.9225407733041,0.216911741825292,0.653027257745604,0.440536702376051,0.666906121547795
"CELE_Y71G12B.17",577.479891401022,0.0277677720889063,0.280090390799696,0.91559221753427,0.962974015030594
"CELE_Y71G12B.23",309.563788467521,-0.185816148925943,0.285064299881574,0.487189332950791,0.705316765190831
"CELE_Y71G12B.35",104.294426809169,-1.2427010455191,0.533179203840482,0.00347159356885999,0.0175502552916338
"CELE_Y71G12B.16",181.207430021451,-0.851525049399086,0.315047965645821,0.00253770894797351,0.0133499918762218
"CELE_Y71G12B.31",158.297601540337,-0.764626050315144,0.400904074593478,0.0227644925181446,0.0830767219570974
"CELE_Y71G12B.37",17.6619008944504,-0.0906279752043585,0.627035002286339,0.723754325903176,0.863193977607434
"CELE_Y71G12B.44",25.0765606837027,0.00146405348638428,0.597676334705399,0.98067761438883,0.991054589254731
"CELE_Y71G12B.41",7.86167152947484,-0.121629934168217,0.680651646701644,0.504256942756941,0.719014363198445
