"Gene","lfc_treat_N2","lfc_treat_RB","lfc_geno_unt","lfc_geno_trt","lfc_gxe","padj_treat_N2","padj_treat_RB","padj_geno_unt","padj_geno_trt","padj_gxe","sig_treat","sig_geno","sig_inter","category","mean_geno_lfc","mean_treat_lfc","ENTREZ"
"C18E9.9",1.94404841378236,2.03622248594485,-0.131926857564303,-0.0397527854018094,0.0921740721624937,1.77246002898335e-22,2.59533480941666e-24,0.999661050265277,0.924041228857343,0.927554052148966,TRUE,FALSE,FALSE,"Treatment only",-0.0858398214830563,1.9901354498636,182792
"T26C5.1",2.62178650558875,2.14256532423107,0.188179168537687,-0.291042012819995,-0.479221181357682,1.28014196734505e-36,2.55780397808684e-24,0.999661050265277,0.389895597432666,0.521059766809963,TRUE,FALSE,FALSE,"Treatment only",-0.0514314221411543,2.38217591490991,188915
"ZK1320.1",-2.00374536260401,-2.21255594365735,-0.390385459749959,-0.599196040803301,-0.208810581053342,1.06714312977002e-18,1.07700624548183e-20,0.794607614256954,0.0931343656028696,0.838565198278745,TRUE,FALSE,FALSE,"Treatment only",-0.49479075027663,-2.10815065313068,191563
"ZK1320.2",-1.06784542084452,0.00825225912126595,-0.159795196890074,0.916302483075709,1.07609767996578,0.000767610585531179,0.987801807329178,0.999661050265277,0.027779659119653,0.228272566140287,TRUE,TRUE,FALSE,"Interaction",0.378253643092818,-0.529796580861626,174520
"ZK1321.3",0.0998477369890103,0.48039637344955,-0.12139817990448,0.259150456556059,0.380548636460539,0.743562189226593,0.0159629788101004,0.999661050265277,0.349435190876275,0.540793080198875,TRUE,FALSE,FALSE,"Treatment only",0.0688761383257897,0.29012205521928,174537
"ZK673.1",-1.88439499613128,-0.771249707254851,-0.596288767901646,0.516856520974785,1.11314528887643,0.000170428503294068,0.18387018595439,0.999661050265277,0.502790998473028,0.495858590484701,TRUE,FALSE,FALSE,"Treatment only",-0.0397161234634302,-1.32782235169307,174607
"ZK666.6",-1.60320503242157,-0.925512223349293,-0.851457838763545,-0.17376502969127,0.677692809072275,2.30146885256729e-06,0.0148704600365542,0.226090042361261,0.779356541868544,0.580489708152948,TRUE,FALSE,FALSE,"Treatment only",-0.512611434227407,-1.26435862788543,191384
"ZK666.7",-2.65428298511162,-3.24093348030288,-0.728407113024347,-1.31505760821561,-0.586650495191259,1.69303677702783e-07,2.49680255213417e-09,0.934470041981446,0.096602268669227,0.776349350357002,TRUE,FALSE,FALSE,"Treatment only",-1.02173236061998,-2.94760823270725,174613
"R03D7.6",4.03626157695945,3.84661590980072,0.290748111346715,0.101102444187994,-0.189645667158721,1.14605184442236e-49,7.39033392999222e-45,0.999661050265277,0.854095697151413,0.880433710133174,TRUE,FALSE,FALSE,"Treatment only",0.195925277767354,3.94143874338009,187537
"F40F8.7",1.39913258272799,0.992221713784962,-0.332939382808966,-0.739850251751993,-0.406910868943028,8.39862758822701e-15,1.40256622553039e-07,0.706953148634505,0.00192134974905732,0.521059766809963,TRUE,TRUE,FALSE,"Interaction",-0.53639481728048,1.19567714825648,174705
"Y17G7B.8",0.545063146122072,0.239793286487026,0.176794485082942,-0.128475374552104,-0.305269859635046,0.0139334425658825,0.344558355334568,0.999661050265277,0.713137535452342,0.68684393194092,TRUE,FALSE,FALSE,"Treatment only",0.0241595552654189,0.392428216304549,189455
"F35C5.9",-1.23860627125546,-0.662220386562889,0.200539959866306,0.776925844558877,0.576385884692571,1.45535755325567e-05,0.037730792351569,0.999661050265277,0.0537955266773368,0.562164327137928,TRUE,FALSE,FALSE,"Treatment only",0.488732902212591,-0.950413328909174,174929
"F37B1.1",0.455173242017164,1.23772748396587,-0.300736336674221,0.481817905274484,0.782554241948705,0.384648167963745,0.00216880404019842,0.999661050265277,0.408512484324376,0.550158201698616,TRUE,FALSE,FALSE,"Treatment only",0.0905407843001318,0.846450362991517,185407
"F08G2.5",4.77500536807804,5.20233591429622,0.047684985537478,0.475015531755657,0.427330546218179,2.23414254155608e-45,1.49630630924047e-53,0.999661050265277,0.380860767435312,0.762156312523304,TRUE,FALSE,FALSE,"Treatment only",0.261350258646568,4.98867064118713,184201
"W07G1.3",0.403823486031493,1.10519807126228,-0.293003708130171,0.408370877100619,0.70137458523079,0.314690799135779,0.000450449601001228,0.999661050265277,0.375341093687231,0.485634518022268,TRUE,FALSE,FALSE,"Treatment only",0.0576835844852236,0.754510778646888,189280
"Y39G8B.9",-1.16435025676414,0.426548281857249,-0.207111892160816,1.38378664646057,1.59089853862139,0.0136658534174878,0.435698571644642,0.999661050265277,0.0172981574809328,0.189343484775253,TRUE,TRUE,FALSE,"Interaction",0.588337377149878,-0.368900987453445,3565341
"F01D5.1",-1.25632488870816,-0.559252785547051,0.776281149032787,1.47335325219389,0.697072103161107,0.00851283122848588,0.298424165241264,0.704896697041858,0.0121236543145502,0.665792604581203,TRUE,TRUE,FALSE,"Interaction",1.12481720061334,-0.907788837127605,175049
"B0412.2",0.747539682269583,1.1724309302484,0.352005964834733,0.776897212813548,0.424891247978815,0.0216829826913368,0.000100356225069557,0.999661050265277,0.0577776195686916,0.701597199239361,TRUE,FALSE,FALSE,"Treatment only",0.564451588824141,0.95998530625899,175237
